PC_CODE,COMMODITY,STATE,Country,UNIT,Quantity,Trade_Value_USD,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",MAHARASHTRA,VIETNAM SOC REP, ,0,647373,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",MAHARASHTRA,YEMEN REPUBLC, ,0,85867,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",MAHARASHTRA,ZAMBIA, ,0,32718,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",MAHARASHTRA,ZIMBABWE, ,0,11726,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",MEGHALAYA,MADAGASCAR, ,0,1008,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",NAGALAND,FRANCE, ,0,17,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,AUSTRALIA, ,0,4396,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,BELGIUM, ,0,1931,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,BHUTAN, ,0,607,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,CHINA P RP, ,0,289,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,COLOMBIA, ,0,3510,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,CROATIA, ,0,9322,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,DENMARK, ,0,15012,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,FINLAND, ,0,60,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,GERMANY, ,0,2976,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,GHANA, ,0,251,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,GREECE, ,0,9152,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,MALAYSIA, ,0,280,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,MAURITIUS, ,0,60,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,NETHERLAND, ,0,217,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,NEW ZEALAND, ,0,29535,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,PERU, ,0,55945,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,POLAND, ,0,44418,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,ROMANIA, ,0,17734,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,RUSSIA, ,0,15233,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,SINGAPORE, ,0,147,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,SRI LANKA DSR, ,0,865,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,TAIWAN, ,0,147,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,U ARAB EMTS, ,0,751,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,U K, ,0,10579,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,U S A, ,0,12907,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",ODISHA,VIETNAM SOC REP, ,0,1945,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,ANGOLA, ,0,2899,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,BANGLADESH PR, ,0,2274,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,BRUNEI, ,0,259,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,CHINA P RP, ,0,93745,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,FRANCE, ,0,43,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,GABON, ,0,256,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,GERMANY, ,0,196560,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,HUNGARY, ,0,5928,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,JAPAN, ,0,46131,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,JORDAN, ,0,994,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,KENYA, ,0,5743,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,MOZAMBIQUE, ,0,3246,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,NEW ZEALAND, ,0,768,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,OMAN, ,0,930,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,SAUDI ARAB, ,0,3471,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,SEYCHELLES, ,0,314,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,SINGAPORE, ,0,1915,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,TAIWAN, ,0,30,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,TANZANIA REP, ,0,988,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,TURKEY, ,0,775,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,U S A, ,0,6067779,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUDUCHERRY,VIETNAM SOC REP, ,0,11719,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,AFGHANISTAN, ,0,22580,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ALBANIA, ,0,36690,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ALGERIA, ,0,260457,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ANGOLA, ,0,412,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ARGENTINA, ,0,974718,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,AUSTRALIA, ,0,6982867,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,AUSTRIA, ,0,714530,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,AZERBAIJAN, ,0,131237,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BAHARAIN IS, ,0,13589,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BANGLADESH PR, ,0,1547810,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BELARUS, ,0,257148,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BELGIUM, ,0,1889717,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BENIN, ,0,4260,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BHUTAN, ,0,102221,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BOLIVIA, ,0,3681,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BOSNIA-HRZGOVIN, ,0,11354,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BOTSWANA, ,0,1067,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BRAZIL, ,0,15291780,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BRUNEI, ,0,5617,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BULGARIA, ,0,358480,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BURKINA FASO, ,0,1161,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,BURUNDI, ,0,2429,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CAMBODIA, ,0,6008,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CAMEROON, ,0,14831,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CANADA, ,0,2166110,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CHILE, ,0,780220,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CHINA P RP, ,0,1384644,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,COLOMBIA, ,0,1167394,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CONGO D. REP., ,0,8141,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CONGO P REP, ,0,32236,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,COSTA RICA, ,0,77043,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,COTE D' IVOIRE, ,0,28394,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CROATIA, ,0,66977,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,CZECH REPUBLIC, ,0,1081228,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,DENMARK, ,0,387737,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,DJIBOUTI, ,0,4495,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,DOMINIC REP, ,0,46438,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ECUADOR, ,0,354018,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,EGYPT A RP, ,0,2447251,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,EL SALVADOR, ,0,108459,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ESTONIA, ,0,20010,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ETHIOPIA, ,0,7086,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,FIJI IS, ,0,166287,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,FINLAND, ,0,318359,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,FRANCE, ,0,7245784,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GABON, ,0,3089,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GAMBIA, ,0,231,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GEORGIA, ,0,3661,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GERMANY, ,0,18196988,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GHANA, ,0,48798,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GREECE, ,0,578330,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GUATEMALA, ,0,340734,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,GUINEA, ,0,1740,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,HONDURAS, ,0,57847,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,HONG KONG, ,0,56604,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,HUNGARY, ,0,226809,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,INDONESIA, ,0,2378086,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,IRAN, ,0,393748,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,IRAQ, ,0,867317,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,IRELAND, ,0,1247823,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ISRAEL, ,0,277371,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ITALY, ,0,5527894,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,JAPAN, ,0,640858,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,JORDAN, ,0,133636,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,KAZAKHSTAN, ,0,348,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,KENYA, ,0,1498186,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,KIRIBATI REP, ,0,8661,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,KOREA RP, ,0,770136,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,KUWAIT, ,0,241489,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,LATVIA, ,0,356080,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,LEBANON, ,0,233681,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,LIBERIA, ,0,11651,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,LIBYA, ,0,468071,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,LITHUANIA, ,0,1563567,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,LUXEMBOURG, ,0,540882,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MACAO, ,0,3649,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MACEDONIA, ,0,45673,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MADAGASCAR, ,0,7415,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MALAWI, ,0,59817,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MALAYSIA, ,0,716200,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MALI, ,0,23168,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MALTA, ,0,1527,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MAURITIUS, ,0,34295,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MEXICO, ,0,4583402,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MONGOLIA, ,0,1042,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MOROCCO, ,0,266154,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MOZAMBIQUE, ,0,69660,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,MYANMAR, ,0,36153,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,NEPAL, ,0,1170351,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,NETHERLAND, ,0,4757829,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,NEW ZEALAND, ,0,310711,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,NICARAGUA, ,0,5791,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,NIGER, ,0,3611,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,NIGERIA, ,0,3102112,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,NORWAY, ,0,45412,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,OMAN, ,0,129778,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,PANAMA REPUBLIC, ,0,420212,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,PARAGUAY, ,0,21410,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,PERU, ,0,730989,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,PHILIPPINES, ,0,652090,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,POLAND, ,0,8085694,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,PORTUGAL, ,0,363821,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,PUERTO RICO, ,0,17363,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,QATAR, ,0,119966,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,REUNION, ,0,1803,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ROMANIA, ,0,973785,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,RUSSIA, ,0,20775812,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SAUDI ARAB, ,0,3949688,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SENEGAL, ,0,140070,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SERBIA, ,0,190369,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SIERRA LEONE, ,0,15714,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SINGAPORE, ,0,981811,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SLOVAK REP, ,0,85415,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SLOVENIA, ,0,1933010,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SOMALIA, ,0,340899,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SOUTH AFRICA, ,0,1800802,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SPAIN, ,0,3952007,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SRI LANKA DSR, ,0,494389,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SUDAN, ,0,293492,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SWEDEN, ,0,4292936,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SWITZERLAND, ,0,60622,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,SYRIA, ,0,2247,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,TAIWAN, ,0,401810,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,TANZANIA REP, ,0,523007,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,THAILAND, ,0,1279355,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,TOGO, ,0,122034,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,TRINIDAD, ,0,12668,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,TUNISIA, ,0,234920,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,TURKEY, ,0,612341,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,U ARAB EMTS, ,0,13888846,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,U K, ,0,11660615,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,U S A, ,0,94470582,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,UGANDA, ,0,463759,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,UKRAINE, ,0,1324114,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,UNSPECIFIED, ,0,43265,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,URUGUAY, ,0,36516,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,UZBEKISTAN, ,0,5554,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,VENEZUELA, ,0,2340,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,VIETNAM SOC REP, ,0,218160,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,YEMEN REPUBLC, ,0,85801,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ZAMBIA, ,0,20810,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",PUNJAB,ZIMBABWE, ,0,14293,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,ALBANIA, ,0,184,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,ANGOLA, ,0,1720,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,AUSTRALIA, ,0,932836,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,AUSTRIA, ,0,297,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,AZERBAIJAN, ,0,2614,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,BAHARAIN IS, ,0,3898,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,BANGLADESH PR, ,0,97646,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,BELGIUM, ,0,77688,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,BENIN, ,0,11970,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,BHUTAN, ,0,10820,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,BRAZIL, ,0,349103,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,BURKINA FASO, ,0,13,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,CAMEROON, ,0,4402,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,CANADA, ,0,35173,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,CHILE, ,0,974,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,CHINA P RP, ,0,16478,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,COLOMBIA, ,0,81243,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,CONGO D. REP., ,0,163129,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,COSTA RICA, ,0,297,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,COTE D' IVOIRE, ,0,215,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,CZECH REPUBLIC, ,0,590,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,DENMARK, ,0,1051,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,DJIBOUTI, ,0,2142,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,DOMINIC REP, ,0,3,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,EGYPT A RP, ,0,892,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,EL SALVADOR, ,0,56813,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,ETHIOPIA, ,0,22819,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,FIJI IS, ,0,760,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,FINLAND, ,0,521,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,FRANCE, ,0,29413,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GABON, ,0,1077,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GAMBIA, ,0,364,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GERMANY, ,0,7726,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GHANA, ,0,11485,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GREECE, ,0,177,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GUATEMALA, ,0,1482,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GUINEA, ,0,1020,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,GUYANA, ,0,94,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,HONG KONG, ,0,36,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,HUNGARY, ,0,359,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,INDONESIA, ,0,6280,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,ISRAEL, ,0,28,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,ITALY, ,0,10803,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,JAPAN, ,0,1928047,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,JORDAN, ,0,13704,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,KAZAKHSTAN, ,0,394,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,KENYA, ,0,53901,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,KOREA RP, ,0,780,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,KUWAIT, ,0,432,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,LATVIA, ,0,88,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,LIBERIA, ,0,3627,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,LITHUANIA, ,0,12,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MADAGASCAR, ,0,3067,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MALAWI, ,0,265,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MALAYSIA, ,0,266727,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MALDIVES, ,0,2841,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MALI, ,0,11,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MAURITIUS, ,0,785,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MEXICO, ,0,24329,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MONGOLIA, ,0,182,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MOROCCO, ,0,94,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,MOZAMBIQUE, ,0,30040,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,NEPAL, ,0,445262,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,NETHERLAND, ,0,7136,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,NEW ZEALAND, ,0,1085,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,NIGERIA, ,0,393015,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,NORWAY, ,0,1949,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,OMAN, ,0,150984,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,PERU, ,0,3594,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,PHILIPPINES, ,0,24815,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,POLAND, ,0,1757,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,PORTUGAL, ,0,3033,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,PUERTO RICO, ,0,68,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,QATAR, ,0,9,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,REUNION, ,0,2,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,ROMANIA, ,0,124,,,
M6,"HND TOOL, CTTNG TOOL OF METALS",RAJASTHAN,RUSSIA, ,0,121433,,,
